1	mission impossible 2 rocks!!....
1	we're gonna like watch Mission Impossible or Hoot.(
1	"I liked the first "" Mission Impossible."
1	the last stand and Mission Impossible 3 both were awesome movies.
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.
1	the last stand and Mission Impossible 3 both were awesome movies.
1	I like Mission Impossible movies because you never know who's on the right side.
1	mission impossible 2 rocks!!....
1	Mission Impossible 3 was excellent.
1	i love being a sentry for mission impossible and a station for bonkers.
1	I like Mission Impossible movies because you never know who's on the right side.
1	Mission Impossible 3 was excellent.
1	mission impossible 2 rocks!!....
1	"I liked the first "" Mission Impossible."
1	mission impossible 2 rocks!!....
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.
1	the last stand and Mission Impossible 3 both were awesome movies.
1	i love kirsten / leah / kate escapades and mission impossible tom as well...
1	I really love Harry Potter and I want to have a house to be excited about and feel proud of.
1	I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.
1	I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.
1	lol I love Harry Potter like a fat kid loves cake.
1	You know, the Harry Potter books are decent enough, and I â€™ m glad they â€™ ve got kids reading, and reading big thick books at that.
1	I absolutely LOVE Harry Potter, as you can tell already.
1	It was planned so no biggie, I was admiring his sisters Harry Potter collection while I waited.
1	This is undoubtedly a big deal as I do not purchase movies a la DVD. The only ones I own are series like Harry Potter, Narnia, and Disney movies.
1	I love Harry Potter.
1	I absolutely LOVE Harry Potter, as you can tell already.
1	@ shraddha: You are a Harry Potter fan too, that's great.
1	Write us a Harry Potter poem for a chance to win a fabulous Harry Potter prize!!..
1	Artemis Fowl: The Lost Colony by Eoin Colfer â€“ 385 pages â€“ I love this series of Young Adult books damn near as much as I love Harry Potter.
1	Harry Potter and the Sorcerer's Stone is great but I had forgotten what a low reading level it is. > _ <..
1	I enjoy discussing Harry Potter, and I know there is still a lot for me to learn about it.
1	Which just goes to show how much I love Harry Potter. [ A lot a lot a lot a lot. ]..
1	Hey thanks for the comment < / 33 Emma Watson is very pretty, and I absolutely love the Harry Potter movies.
1	We both love Harry Potter and Grey's Anatomy.
1	Friday-Harry Potter Feast = AMAZING!
1	Spoke with Mrs. Cowan briefly about a Harry Potter independent study, which would be incredibly awesome, but which I am also far, far too lazy to take my last semester in college...
1	I love its Harry Potter Hall ~ kaka..
1	I love Harry Potter.
1	Love the Harry Potter series though I try not to talk about it too much..
1	Harry Potter = Gorgeous!.
1	Â  I liked Harry Potter and I'll be sorry to see him grow up.
1	Harry Potter rehearsal was very good, too.
1	If only I had a machine that lets me see into the future, like Harry Potter ï¿½...
1	I like the Harry Potter explaination though that girls always travel in packs.
1	And I love Harry Potter, and it would devastate me not to be included.
1	I like Harry Potter..
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter..
1	I love Harry Potter.
1	I love Harry Potter.
1	I, too, like Harry Potter..
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	I, too, like Harry Potter..
1	I love Harry Potter.
1	I love Harry Potter.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	I love Harry Potter..
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	I love Harry Potter.
1	I love Harry Potter.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I love Harry Potter.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	I love Harry Potter.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I, too, like Harry Potter..
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I, too, like Harry Potter..
1	I love Harry Potter.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	I, too, like Harry Potter..
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter..
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
1	I love Harry Potter.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	I love Harry Potter..
1	I love Harry Potter.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	I love Harry Potter.
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
1	I love Harry Potter.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	I love Harry Potter..
1	I love Harry Potter.
1	I love Harry Potter.
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
1	I love Harry Potter.
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter..
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I love Harry Potter.
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
1	I love Harry Potter.
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	Harry Potter is AWESOME I don't care if anyone says differently!..
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I, too, like Harry Potter..
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.
1	I love Harry Potter.
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.
1	I love Harry Potter.
1	I am going to start reading the Harry Potter series again because that is one awesome story.
1	I was thinking we should have a gay cowboy party in honor of Val's starring performance in Titus.: ) And because I love Brokeback Mountain..
1	Brokeback Mountain was amazing, and made me cry like a bitch.
1	Brokeback Mountain is a beautiful place, picturesque, quaintly attractive, impressive.
1	Anyway, I LOVED Brokeback Mountain...
1	I love brokeback mountain so much!!!!.
1	I love BROKEBACK MOUNTAIN...
1	i love brokeback mountain.
1	I love brokeback mountain with all of my tiny pink heart...
1	Brokeback Mountain is a beautiful film..
1	* brokeback mountain is an awesome movie..
1	why i love brokeback mountain.
1	, and i love brokeback mountain...
1	i am love brokeback mountain madly.
1	Brokeback Mountain was beautiful...
1	Derek and I saw 3 movies, Brokeback Mountain, which was beautiful, I almost cried.
1	mrs yip said Brokeback Mountain is awesome..
1	I LOVE BROKEBACK MOUNTAIN!
1	Even though I loved Brokeback Mountain, I'm very happy Crash won Best Picture.
1	" I loved Brokeback Mountain and I haven't seen Crash, but I still feel like people are...
1	If you know me at all, you know that I absolutely love Brokeback Mountain.
1	I love brokeback Mountain!..
1	Brokeback Mountain is still a beautiful film, and nothing changes that!..
1	Brokeback Mountain had a beautiful score, and since it did not receive Best Picture, they had to give it something, not just best director.
1	i loved brokeback mountain!:(
1	Brokeback Mountain-This movie is beautiful start to finish.
1	And I heard that Brokeback Mountain is AWESOME!..
1	Beautiful random thoughts on Brokeback Mountain.
1	i LOVE back to the future, and i love brokeback mountain.
1	Well, Brokeback Mountain was pretty awesome too, but this movie......
1	Brokeback mountain was awesome.
1	Brokeback Mountain which was AWESOME..
1	I think I may just be bitter because I absolutely loved Brokeback Mountain and when you say you liked some other movie(
1	Brokeback Mountain is bound to be awesome...
1	Brokeback Mountain is beautiful(
1	Don't get me wrong, I love brokeback mountain, but I think it has more to do that only white people can talk about racism and wins an oscar.
1	I loved Brokeback Mountain, though I think you're right about its being acceptable in mainstream culture because it doesn't challenge that culture's heteronormativity.
1	I love Brokeback Mountain and I'm so dissapointed and surprised that it did not win the best picture and best actor...
1	Brokeback Mountain was awesome.
1	Brokeback Mountain is packed with beautiful sceneries and such.
1	I love Brokeback Mountain.
1	I love Brokeback Mountain....
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback Mountain was so awesome.
1	Brokeback Mountain was an AWESOME movie.
1	man i loved brokeback mountain!
1	dudeee i LOVED brokeback mountain!!!!
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Anyway, thats why I love  Brokeback Mountain."
1	I love Brokeback Mountain....
1	Brokeback Mountain was an AWESOME movie.
1	man i loved brokeback mountain!
1	Brokeback Mountain was an AWESOME movie.
1	dudeee i LOVED brokeback mountain!!!!
1	dudeee i LOVED brokeback mountain!!!!
1	Brokeback mountain was beautiful...
1	man i loved brokeback mountain!
1	I love Brokeback Mountain....
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	I love Brokeback Mountain....
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback mountain was beautiful...
1	man i loved brokeback mountain!
1	I love Brokeback Mountain....
1	Brokeback Mountain was so awesome.
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain....
1	Brokeback Mountain was so awesome.
1	Brokeback Mountain was an AWESOME movie.
1	dudeee i LOVED brokeback mountain!!!!
1	man i loved brokeback mountain!
1	"Anyway, thats why I love "" Brokeback Mountain."
1	Brokeback mountain was beautiful...
1	Brokeback Mountain was so awesome.
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Brokeback mountain was beautiful...
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	man i loved brokeback mountain!
1	I love Brokeback Mountain....
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Brokeback Mountain was so awesome.
1	man i loved brokeback mountain!
1	"Anyway, thats why I love "" Brokeback Mountain."
1	Brokeback Mountain was so awesome.
1	Brokeback Mountain was so awesome.
1	man i loved brokeback mountain!
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain....
1	dudeee i LOVED brokeback mountain!!!!
1	man i loved brokeback mountain!
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Brokeback Mountain was so awesome.
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback mountain was beautiful...
1	I love Brokeback Mountain....
1	"Anyway, thats why I love "" Brokeback Mountain."
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain....
1	Brokeback Mountain was an AWESOME movie.
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	"Anyway, thats why I love "" Brokeback Mountain."
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback Mountain was an AWESOME movie.
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain....
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain....
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	man i loved brokeback mountain!
1	"Anyway, thats why I love "" Brokeback Mountain."
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain....
1	Brokeback Mountain was an AWESOME movie.
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	"Anyway, thats why I love "" Brokeback Mountain."
1	man i loved brokeback mountain!
1	Brokeback Mountain was an AWESOME movie.
1	I love Brokeback Mountain....
1	Brokeback Mountain was an AWESOME movie.
1	Brokeback mountain was beautiful...
1	man i loved brokeback mountain!
1	"Anyway, thats why I love "" Brokeback Mountain."
1	dudeee i LOVED brokeback mountain!!!!
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I love Brokeback Mountain.
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback Mountain was so awesome.
1	man i loved brokeback mountain!
1	dudeee i LOVED brokeback mountain!!!!
1	Brokeback mountain was beautiful...
1	Brokeback Mountain was so awesome.
1	dudeee i LOVED brokeback mountain!!!!
1	Brokeback mountain was beautiful...
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Brokeback Mountain was so awesome.
1	"Anyway, thats why I love "" Brokeback Mountain."
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	man i loved brokeback mountain!
0	Da Vinci Code does suck.
0	And better...-We all know Da Vinci code is bogus and inaccurate.
0	I hated The Da Vinci Code.
0	I hated The Da Vinci Code.
0	DA VINCI CODE-SUCKED BALLZ.
0	god, i just thought i hated the da vinci code, now i see how very wrong i was...
0	I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...
0	Da Vinci Code sucks.
0	"Why I hate The Da Vinci Code, except much more coherent, and with, uh, less usage of the phrase "" dogfucking retarded ""."
0	how much the da vinci code sucks...
0	I'll let y'all know if The Da Vinci Code sucks or not...
0	Da Vinci Code kinda sucks second time around..
0	and da vinci code sucks!..
0	anyhow, the da vinci code sucks lah.
0	so, lucky for me, since i hated the da vinci code after refusing to read it for so long because of the public reaction in the first place-there's a movie now.
0	da vinci code sucks ass.
0	Quick update:..-Haven't smoked in over a week..-Haven't consumed meat in over a week..-Da Vinci Code sucked..-Love the new place..-Broke.
0	In other news, The Da Vinci code sucks and Symantec is suing Microsoft...
0	"I can hate "" Da Vinci Code "" without even touching the book."
0	I frakking hate the Da Vinci Code.
0	the Da Vinci Code sucked.
0	by the way, the Da Vinci Code sucked, just letting you know...
0	da vinci code sucks...
0	Da Vinci Code sucked..
0	Da Vinci Code sucks.
0	Da Vinci Code sucked..
0	Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.
0	i heard da vinci code sucked soo much only 2.5 stars:
0	Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.
0	Da Vinci Code sucks.
0	The Da Vinci Code sucked big time.
0	Da Vinci Code sucks.
0	da vinci code sucks...
0	Da Vinci Code sucks be...
0	by the way, the Da Vinci Code sucked, just letting you know...
0	Da Vinci Code sucks be...
0	Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.
0	The Da Vinci Code sucked big time.
0	Da Vinci Code sucked..
0	Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!
0	Da Vinci Code sucks be...
0	Da Vinci Code sucked..
0	The Da Vinci Code sucked big time.
0	friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0	The Da Vinci Code sucked big time.
0	Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!
0	by the way, the Da Vinci Code sucked, just letting you know...
0	Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.
0	Da Vinci Code sucks be...
0	Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!
0	Da Vinci Code sucks.
0	Da Vinci Code sucks be...
0	The Da Vinci Code sucked big time.
0	Da Vinci Code sucked..
0	by the way, the Da Vinci Code sucked, just letting you know...
0	i heard da vinci code sucked soo much only 2.5 stars:
